Expected Annual Return,Annualized Volatility,Sharpe Ratio,ZGC,GDS,HTKJ
0.3911263736335349,0.42261835913732504,0.9254836312173623,0.46002198734863053,0.32649992160104235,0.21347809105032708
0.40216263471441016,0.4262163493434511,0.9435645425941694,0.18742729541591446,0.3835166193479642,0.4290560852361212
0.42763197438947015,0.4450139704212617,0.9609405610000574,0.47331827715419333,0.47214577232624605,0.05453595051956056
0.32255029139672764,0.4101013440241201,0.7865136169311283,0.4488576828064392,0.05225451180008542,0.4988878053934755
0.4391922414504778,0.44415555225967057,0.988825287033019,0.2627923584695225,0.5283482683182527,0.20885937321222472
0.3207783130730435,0.4099198963604119,0.7825390177963139,0.43931596853327,0.04560250826985582,0.5150815231968743
0.3648711719450443,0.42450065484688176,0.8595302923069791,0.5698005497093748,0.2161475272317473,0.21405192305887794
0.39380913354944314,0.41827584914225935,0.941505789437786,0.2959887116196554,0.3449496004893595,0.3590616878909852
0.3886186602801483,0.4201731834594804,0.9249011492843758,0.44161766243941414,0.31731603691725463,0.24106630064333134
0.37159889408822,0.4108629062791098,0.9044352469136828,0.3255582886637023,0.2545698551163433,0.4198718562199543
0.3537529120199081,0.41088850468329097,0.8609462372099642,0.2451445478855365,0.1868398429825867,0.5680156091318768
0.3158742928324137,0.41458534935466795,0.7619041370470395,0.5093414925194695,0.022665856150854955,0.4679926513296755
0.42564455687722036,0.43500678921317154,0.9784779627166617,0.2706673289956348,0.4736959443914198,0.25563672661294545
0.4059625413837246,0.42423836328670944,0.9569208645785916,0.3536566519196552,0.3909384879712909,0.255404860109054
0.37674473960393956,0.41253468742223715,0.9132437855300495,0.29699434487176624,0.27652906045851894,0.4264765946697147
0.3673976284759707,0.41368562351171756,0.8881082822196846,0.45281776381247807,0.23176217610550712,0.31542006008201484
0.35827535515289644,0.4089303672637324,0.8761280252924653,0.29851588441375515,0.2024548088242153,0.49902930676202967
0.4518803012157854,0.45510866623507945,0.9929063864109621,0.3482184514602487,0.5751763009657191,0.07660524757403213
0.4011186280721758,0.422158504749818,0.950161191967195,0.3664836783820657,0.37092781945593917,0.26258850216199514
0.35458791596087047,0.4080122024931106,0.8690620373464389,0.32306268976611374,0.18652770388331008,0.4904096063505762
0.3318950622657386,0.40755562805960543,0.8143552423650953,0.389433426016231,0.0924866200864713,0.5180799538972978
0.4030006282467339,0.42231882993166686,0.9542568308212571,0.3292708506489145,0.3802155198279689,0.29051362952311666
0.36104654500336514,0.40898287358911883,0.8827913546474992,0.3122680432882803,0.21291277983777224,0.47481917687394753
0.39931801236467446,0.42614499921873533,0.9370472799088488,0.17314290062844792,0.3727894056982128,0.45406769367333916
0.4375699300389238,0.44903557495281055,0.9744660656005002,0.1336518130817985,0.5279104409872771,0.3384377459309244
0.3878373266183003,0.4163375390219023,0.9315454175221449,0.3659554386999422,0.3177373185180396,0.31630724278201827
0.39848338220895063,0.42245904317253263,0.9432473719025342,0.4051215879504647,0.3585551271398347,0.23632328490970067
0.4290914130561626,0.4551021099283096,0.9428464594984094,0.03251184140599394,0.49868681301552975,0.46880134557847636
0.40631574099283574,0.42579484811814794,0.954252365402253,0.3917717193675593,0.3905643940074045,0.21766388662503627
0.39974847381160694,0.4207633698725546,0.950055310025412,0.29998722574130027,0.36855954296255344,0.33145323129614623
0.443713132454667,0.4474491464407395,0.9916504165539461,0.2990721330207219,0.5447593679415494,0.15616849903772856
0.39506982842306876,0.4317994717054057,0.9149381930985879,0.5333265383927689,0.33885925408213985,0.12781420752509132
0.40263642630181035,0.4246602301393394,0.9481378234305045,0.40758743365059896,0.37507971786279365,0.21733284848660742
0.4336619520382826,0.45101862388664427,0.9615167291789619,0.08698808345465758,0.5144426194017909,0.39856929714355155
0.3690009900440803,0.4103812195978656,0.8991663663499662,0.36011170526646763,0.24253852738357903,0.39734976734995325
0.37786808721787946,0.41333296692627625,0.9141977956122661,0.2774100422382707,0.28194944408048017,0.4406405136812491
0.3829515260472406,0.41448278355524276,0.9239262551811163,0.36312940873465543,0.29829363989531515,0.33857695137002947
0.4046408036912147,0.4439559655609215,0.9114435553984873,0.5852588334447109,0.37477014982968043,0.03997101672560875
0.4178025792230551,0.4304676494911252,0.9705783459383253,0.2630558959865747,0.4426321521565445,0.2943119518568807
0.44081654419359784,0.44536550028268024,0.9897860160111299,0.2588778910312267,0.5350402599200711,0.20608184904870228
0.4232472305920737,0.43336905847492513,0.9766438611965716,0.3033844609244,0.4625544915536832,0.23406104752191684
0.3956701948029251,0.419987983798412,0.9420988458394584,0.2555850878615868,0.354303193088591,0.39011171904982217
