Max Weight Constraint,ZGC Weight,GDS Weight,HTKJ Weight,OOS Total Return,OOS Annualized Return,OOS Volatility,OOS Sharpe,OOS Maximum Drawdown
0.4,0.1999999999999999,0.4,0.39999999999999997,0.7842445973143544,1.431632653671191,0.610439200807792,1.7999523023847133,-0.3733991294643032
0.5,0.15372020592540234,0.5,0.3462797940745977,0.8110073329258296,1.4878307110009819,0.6387678861887448,1.7840820929794299,-0.4165789534926946
0.6,0.12583377640717233,0.5999999999999999,0.27416622359282783,0.8373589960872583,1.543601170358797,0.6664567577487162,1.7707622291765408,-0.4525207402814736
0.7,0.0987382021227499,0.7,0.20126179787725018,0.859670088255247,1.591155929882703,0.6984695567003983,1.7475984827504132,-0.48982689465845997
1.0,0.0008368524940138124,0.9991631475059861,0.0,0.8951009017996692,1.6673027790846984,0.8209851430747808,1.6347821786653471,-0.593936020295871
